Timestamp,Y,X,Elevation,Azimuth,Connected_Satellite,Distance,Relative_Elevation,Relative_Azimuth
2024-07-17 19:36:32+00:00,46,91,52.19943897040779,81.85606810724869,STARLINK-30239,702.891732521111,51.16513933433725,92.42821512540094
2024-07-17 19:36:33+00:00,46,91,52.19943897040779,81.85606810724869,STARLINK-30239,706.7848062659248,50.718908820371965,92.764737879617
2024-07-17 19:36:34+00:00,46,92,50.921701373816575,82.12406824349,STARLINK-30239,710.7236507404866,50.27632292017673,93.09137270890812
2024-07-17 19:36:35+00:00,46,92,50.921701373816575,82.12406824349,STARLINK-30239,714.707505259372,49.83741996882174,93.40853302773988
2024-07-17 19:36:36+00:00,46,92,50.921701373816575,82.12406824349,STARLINK-30239,718.7356173779924,49.402232728114186,93.71661068150185
2024-07-17 19:36:37+00:00,46,93,49.6431629385223,82.37509264757983,STARLINK-30239,722.8072431311631,48.9707887419922,94.01597724926648
2024-07-17 19:36:38+00:00,46,93,49.6431629385223,82.37509264757983,STARLINK-30239,726.9216472470147,48.54311067118797,94.30698526104617
2024-07-17 19:36:39+00:00,45,93,49.79402667061568,84.19792397758334,STARLINK-30239,731.0781033387574,48.11921660830889,94.58996933496161
2024-07-17 19:36:40+00:00,45,94,48.51010930145876,84.37805877924228,STARLINK-30239,735.2758940754393,47.69912037458368,94.8652472398803
2024-07-17 19:36:42+00:00,71,64,52.29867086530803,3.9249487143038095,STARLINK-31289,629.5931094085123,49.483275105744255,15.619776443999843
2024-07-17 19:36:43+00:00,71,65,52.188429279743126,5.875962500325727,STARLINK-31289,629.4187195204975,49.50367890329287,16.636306855805167
2024-07-17 19:36:44+00:00,71,66,52.03462884590951,7.8134021599946095,STARLINK-31289,629.3214992140164,49.51480117594486,17.6539288805384
2024-07-17 19:36:45+00:00,71,66,52.03462884590951,7.8134021599946095,STARLINK-31289,629.301484742148,49.51662332162606,18.672008994266015
2024-07-17 19:36:46+00:00,71,67,51.83779620977122,9.733033993376353,STARLINK-31289,629.3586838720635,49.509141909662134,19.68991195051809
2024-07-17 19:36:47+00:00,71,67,51.83779620977122,9.733033993376353,STARLINK-31289,629.4930758710516,49.49236869838715,20.707003165102975
2024-07-17 19:36:48+00:00,71,68,51.598593071212846,11.63086099635268,STARLINK-31289,629.7046115452728,49.4663305757417,21.722651094895806
2024-07-17 19:36:49+00:00,71,68,51.598593071212846,11.63086099635268,STARLINK-31289,629.9932133297681,49.43106942367137,22.736229587514057
2024-07-17 19:36:50+00:00,71,69,51.31780545499133,13.503167050395746,STARLINK-31289,630.3587754313903,49.3866419075249,23.747120181555935
2024-07-17 19:36:51+00:00,71,69,51.31780545499133,13.503167050395746,STARLINK-31289,630.8011640221821,49.33311919293352,24.75471433522404
2024-07-17 19:36:52+00:00,71,70,50.996331451391136,15.346552482200876,STARLINK-31289,631.3202174837578,49.27058659300553,25.758415564647052
2024-07-17 19:36:53+00:00,70,70,52.23910043576684,15.864716612054906,STARLINK-31289,631.9157467007259,49.19914314964103,26.75764147309601
2024-07-17 19:36:54+00:00,70,71,51.8661648131716,17.729899912973508,STARLINK-31289,632.5875354023674,49.11890115321261,27.75182565523239
2024-07-17 19:36:55+00:00,70,71,51.8661648131716,17.729899912973508,STARLINK-31289,633.3353405509508,49.029985605527806,28.740419461785308
2024-07-17 19:36:57+00:00,70,72,51.45362402330765,19.55706253186122,STARLINK-31289,635.0578968483354,48.82669384412114,30.698739650391662
2024-07-17 19:36:58+00:00,70,73,51.00273496075521,21.343757078962085,STARLINK-31289,636.0320322035325,48.71262567224958,31.667471220624357
2024-07-17 19:36:59+00:00,70,73,51.00273496075521,21.343757078962085,STARLINK-31289,637.0809534945977,48.59049865134274,32.628625185200136
2024-07-17 19:37:00+00:00,70,74,50.514811322852616,23.087957307308784,STARLINK-31289,638.2042911885628,48.46049168955711,33.58176255428612
2024-07-17 19:37:01+00:00,70,74,50.514811322852616,23.087957307308784,STARLINK-31289,639.4016521963084,48.322792311557315,34.52646924452297
2024-07-17 19:37:02+00:00,70,75,49.99120804219406,24.78804647682699,STARLINK-31289,640.6726205336923,48.17759588777868,35.46235666166867
2024-07-17 19:37:03+00:00,69,75,51.1588790803148,25.586095240804585,STARLINK-31289,642.0167580134365,48.02510485468891,36.3890621130236
2024-07-17 19:37:04+00:00,69,76,50.58444662224159,27.27806579672307,STARLINK-31289,643.4336049644187,47.86552793192026,37.30624905464351
2024-07-17 19:37:05+00:00,69,76,50.58444662224159,27.27806579672307,STARLINK-31289,644.9226809748809,47.699079341857384,38.213607180583736
2024-07-17 19:37:06+00:00,69,77,49.9766457355648,28.92004403760643,STARLINK-31289,646.4834856583547,47.52597803666635,39.11085236293561
2024-07-17 19:37:07+00:00,69,77,49.9766457355648,28.92004403760643,STARLINK-31289,648.115499439128,47.34644693757552,39.99772645231285
2024-07-17 19:37:08+00:00,69,78,49.336972692600845,30.51163595570307,STARLINK-31289,649.8181843533728,47.160712190890294,40.873996948911945
2024-07-17 19:37:09+00:00,69,78,49.336972692600845,30.51163595570307,STARLINK-31289,651.5909848655501,46.96900244439534,41.73945655600085
2024-07-17 19:37:10+00:00,69,79,48.66690723219055,32.0527820883305,STARLINK-31289,653.4333286958719,46.77154814777167,42.593922626989574
2024-07-17 19:37:12+00:00,68,79,49.75470632668713,33.02771807860756,STARLINK-31289,657.324278490917,46.36033270658315,44.269262857151354
2024-07-17 19:37:13+00:00,68,80,49.0371351645726,34.54105627883388,STARLINK-31289,659.3716637281411,46.14703556724886,45.089888745380804
2024-07-17 19:37:14+00:00,68,80,49.0371351645726,34.54105627883388,STARLINK-31289,661.4861525221805,45.9289206985834,45.89902289424891
2024-07-17 19:37:15+00:00,68,81,48.29198167109785,36.00130911781787,STARLINK-31289,663.6671015034665,45.70621808986271,46.69659471805929
2024-07-17 19:37:16+00:00,68,81,48.29198167109785,36.00130911781787,STARLINK-31289,665.9138556218215,45.479155974821225,47.48255338693619
2024-07-17 19:37:17+00:00,68,82,47.52069733332683,37.40942275726314,STARLINK-31289,668.2257489855541,45.24796035918098,48.25686685201043
2024-07-17 19:37:18+00:00,68,82,47.52069733332683,37.40942275726314,STARLINK-31289,670.6021056929543,45.01285458427504,49.01952085169652
2024-07-17 19:37:19+00:00,68,83,46.72467929761975,38.76652902382733,STARLINK-31289,673.0422406549069,44.77405892660614,49.770517907619286
2024-07-17 19:37:20+00:00,68,83,46.72467929761975,38.76652902382733,STARLINK-31289,675.5454604068287,44.53179023292136,50.50987631787345
2024-07-17 19:37:21+00:00,67,83,47.72302811556909,39.86154584928454,STARLINK-31289,678.1110639080468,44.28626159019099,51.237629154732915
2024-07-17 19:37:22+00:00,67,84,46.88463796640179,41.17785988148461,STARLINK-31289,680.7383433265356,44.03768202973931,51.95382327270268
2024-07-17 19:37:23+00:00,67,84,46.88463796640179,41.17785988148461,STARLINK-31289,683.4265848102261,43.786256264214366,52.65851833305085
2024-07-17 19:37:24+00:00,67,85,46.02436584216474,42.44331975348109,STARLINK-31289,686.1750692381728,43.53218445677397,53.35178584858294
2024-07-17 19:37:25+00:00,67,85,46.02436584216474,42.44331975348109,STARLINK-31289,688.9830729572267,43.275662020542164,54.033708253880995
2024-07-17 19:37:27+00:00,67,86,45.14347070265536,43.65965154793753,STARLINK-31289,694.7747252726068,42.75602216466745,55.3638967018357
2024-07-17 19:37:28+00:00,67,86,45.14347070265536,43.65965154793753,STARLINK-31289,697.7569102468929,42.49327041774371,56.01237426507784
2024-07-17 19:37:29+00:00,67,87,44.24314361379756,44.828627292163446,STARLINK-31289,700.7956885989289,42.22879917771881,56.64992812005936
2024-07-17 19:37:30+00:00,67,87,44.24314361379756,44.828627292163446,STARLINK-31289,703.890324349485,41.962778071957594,57.276682438113774
2024-07-17 19:37:31+00:00,67,87,44.24314361379756,44.828627292163446,STARLINK-31289,707.0400809727122,41.6953713363188,57.89276740657593
2024-07-17 19:37:32+00:00,67,88,43.32450903508548,45.95204164903152,STARLINK-31289,710.2442219830549,41.42673778744419,58.49831853780165
2024-07-17 19:37:33+00:00,67,88,43.32450903508548,45.95204164903152,STARLINK-31289,713.50201150009,41.157030813484184,59.0934760159371
2024-07-17 19:37:34+00:00,66,89,43.258565420435886,48.18913591473336,STARLINK-31289,716.8127147892277,40.886398381924515,59.67838408110112
2024-07-17 19:37:35+00:00,66,89,43.258565420435886,48.18913591473336,STARLINK-31289,720.1755987791718,40.61498306298281,60.253190450623855
2024-07-17 19:37:36+00:00,66,90,42.28906848035322,49.22223020614268,STARLINK-31289,723.5899325567606,40.34292206713837,60.81804577671785
2024-07-17 19:37:37+00:00,66,90,42.28906848035322,49.22223020614268,STARLINK-31289,727.0549878374552,40.07034729558808,61.37310313955664
2024-07-17 19:37:38+00:00,66,90,42.28906848035322,49.22223020614268,STARLINK-31289,730.5700394139435,39.797385402160806,61.91851757499967
2024-07-17 19:37:39+00:00,66,90,42.28906848035322,49.22223020614268,STARLINK-31289,734.1343655797627,39.52415786573378,62.454445635506346
2024-07-17 19:37:40+00:00,66,90,42.28906848035322,49.22223020614268,STARLINK-31289,737.7472485325037,39.25078107164343,62.98104498340859
2024-07-17 19:37:42+00:00,41,34,53.85432411012487,268.2611978396029,STARLINK-31802,513.8058956166036,59.10994784427794,272.10984396613526
2024-07-17 19:37:43+00:00,41,35,55.14403055975711,268.1968395152455,STARLINK-31802,510.71748220949286,59.75056261425005,272.83165805285535
2024-07-17 19:37:44+00:00,41,35,55.14403055975711,268.1968395152455,STARLINK-31802,507.7078549329319,60.39430080354591,273.59064625160454
2024-07-17 19:37:45+00:00,41,36,56.43368965127923,268.1275356451763,STARLINK-31802,504.7784260933949,61.04066267778776,274.3894831679419
2024-07-17 19:37:46+00:00,41,36,56.43368965127923,268.1275356451763,STARLINK-31802,501.9306028612784,61.68909333291607,275.2310710968039
2024-07-17 19:37:47+00:00,42,37,57.74135484393539,270.34377055187144,STARLINK-31802,499.1657848378088,62.33897739198796,276.1185590120079
2024-07-17 19:37:48+00:00,42,38,59.031653231712966,270.3580939593236,STARLINK-31802,496.485361519493,62.98963314186114,277.05536222672015
2024-07-17 19:37:49+00:00,42,38,59.031653231712966,270.3580939593236,STARLINK-31802,493.8907096592928,63.64030605734018,278.0451823426917
2024-07-17 19:37:50+00:00,43,39,60.28550702751497,272.8624052261118,STARLINK-31802,491.3831905361301,64.29016165934789,279.09202691884053
2024-07-17 19:37:51+00:00,43,40,61.57414669150041,272.9922832299138,STARLINK-31802,488.9641471377413,64.93827766086214,280.20022804133987
2024-07-17 19:37:52+00:00,43,40,61.57414669150041,272.9922832299138,STARLINK-31802,486.6349012661463,65.58363536486455,281.37445865050415
2024-07-17 19:37:53+00:00,43,41,62.86262642138969,273.1344952121316,STARLINK-31802,484.3967505766672,66.22511029797158,282.61974505573505
2024-07-17 19:37:54+00:00,44,41,62.761583718210375,275.84562889858404,STARLINK-31802,482.25096556178846,66.8614620950802,283.9414735294542
2024-07-17 19:37:55+00:00,44,42,64.04486380900636,276.1357333401868,STARLINK-31802,480.1987864908924,67.49132369816463,285.34538819549726
2024-07-17 19:37:57+00:00,44,43,65.32740928539852,276.45600748669654,STARLINK-31802,476.3800375958119,68.72540617010957,288.42443838789234
2024-07-17 19:37:58+00:00,45,43,65.14922789751816,279.41341417081094,STARLINK-31802,474.6157693358626,69.32615600670141,290.1126313654755
2024-07-17 19:37:59+00:00,45,44,66.42123038216482,279.9262455066517,STARLINK-31802,472.9497039593018,69.9134508904828,291.90898813130457
2024-07-17 19:38:00+00:00,45,45,67.69112858039095,280.49751132294784,STARLINK-31802,471.3828842262174,70.48512007886362,293.82039525449716
2024-07-17 19:38:01+00:00,46,45,67.42036868635482,283.71859860300845,STARLINK-31802,469.9163042403855,71.03880341535852,295.85362622078213
2024-07-17 19:38:02+00:00,46,46,68.6716859008947,284.54066869937634,STARLINK-31802,468.550906520002,71.57194783800972,298.01511912844177
2024-07-17 19:38:03+00:00,46,47,69.91806585300392,285.4649924146253,STARLINK-31802,467.28757915665057,72.0818094458134,300.31069104965104
2024-07-17 19:38:04+00:00,47,47,69.53617948544237,288.94905468191973,STARLINK-31802,466.1271530833699,72.56546324458961,302.7451836724796
2024-07-17 19:38:05+00:00,47,48,70.75201538990463,290.1964059757122,STARLINK-31802,465.07039946704737,73.01982299095435,305.3220400724014
2024-07-17 19:38:06+00:00,47,48,70.75201538990463,290.1964059757122,STARLINK-31802,464.1180272458972,73.44167367585523,308.0428209094952
2024-07-17 19:38:07+00:00,48,49,71.44345200568972,295.3177507187886,STARLINK-31802,463.2706808283155,73.82771901137401,310.90668037654495
