Timestamp,Y,X,Elevation,Azimuth,Connected_Satellite,Distance
2024-07-17 17:40:57+00:00,73,44,43.57845955514107,329.9785682172922,STARLINK-31748,638.1296390671918
2024-07-17 17:40:58+00:00,73,44,43.57845955514107,329.9785682172922,STARLINK-31748,634.6954545974266
2024-07-17 17:40:59+00:00,73,44,43.57845955514107,329.9785682172922,STARLINK-31748,631.3206361177522
2024-07-17 17:41:00+00:00,73,45,44.21040746414775,331.3766547434473,STARLINK-31748,628.006144953117
2024-07-17 17:41:01+00:00,73,45,44.21040746414775,331.3766547434473,STARLINK-31748,624.7529454476153
2024-07-17 17:41:02+00:00,73,46,44.81433837322592,332.8129884189019,STARLINK-31748,621.562004101415
2024-07-17 17:41:03+00:00,73,46,44.81433837322592,332.8129884189019,STARLINK-31748,618.4342886620501
2024-07-17 17:41:04+00:00,73,47,45.389114406643785,334.287281112318,STARLINK-31748,615.3707671702987
2024-07-17 17:41:05+00:00,73,47,45.389114406643785,334.287281112318,STARLINK-31748,612.3724069599616
2024-07-17 17:41:06+00:00,73,48,45.93359471295671,335.7990284088415,STARLINK-31748,609.4401736141992
2024-07-17 17:41:07+00:00,72,48,47.10725328072554,335.0924395441038,STARLINK-31748,606.575029876747
2024-07-17 17:41:08+00:00,72,49,47.63451230840704,336.67538417976425,STARLINK-31748,603.7779345210888
2024-07-17 17:41:09+00:00,72,49,47.63451230840704,336.67538417976425,STARLINK-31748,601.0498411782818
2024-07-17 17:41:10+00:00,72,50,48.12863462587535,338.29695227025934,STARLINK-31748,598.391697124198
2024-07-17 17:41:12+00:00,53,48,66.90637974318281,308.5348176593603,STARLINK-31008,527.7446221227856
2024-07-17 17:41:13+00:00,53,49,67.9010832213712,310.6194377031419,STARLINK-31008,525.4870027730497
2024-07-17 17:41:14+00:00,53,49,67.9010832213712,310.6194377031419,STARLINK-31008,523.313031514971
2024-07-17 17:41:15+00:00,53,50,68.86380323389064,312.89721188822847,STARLINK-31008,521.2237578315983
2024-07-17 17:41:16+00:00,53,50,68.86380323389064,312.89721188822847,STARLINK-31008,519.220206884169
2024-07-17 17:41:17+00:00,52,51,70.68725006391756,312.69857126800497,STARLINK-31008,517.3033773325675
2024-07-17 17:41:18+00:00,52,51,70.68725006391756,312.69857126800497,STARLINK-31008,515.474239149949
2024-07-17 17:41:19+00:00,52,52,71.61471429405913,315.4265115721143,STARLINK-31008,513.733731441521
2024-07-17 17:41:20+00:00,52,53,72.49614283625633,318.43661156748,STARLINK-31008,512.0827602766796
2024-07-17 17:41:21+00:00,51,53,73.43944985757504,315.4735080587349,STARLINK-31008,510.5221965449098
2024-07-17 17:41:22+00:00,51,54,74.31727157463715,318.8362481224687,STARLINK-31008,509.0528738466899
2024-07-17 17:41:23+00:00,51,55,75.13480624304405,322.58302386367814,STARLINK-31008,507.67558642913417
2024-07-17 17:41:24+00:00,51,55,75.13480624304405,322.58302386367814,STARLINK-31008,506.3910871780909
2024-07-17 17:41:25+00:00,51,56,75.88157711625531,326.745633425288,STARLINK-31008,505.2000856775269
2024-07-17 17:41:27+00:00,50,57,77.66256595250978,328.4710119622466,STARLINK-31008,503.10118666805965
2024-07-17 17:41:28+00:00,50,57,77.66256595250978,328.4710119622466,STARLINK-31008,502.19447551079236
2024-07-17 17:41:29+00:00,50,58,78.28556925766063,333.8583089468334,STARLINK-31008,501.3836315692151
2024-07-17 17:41:30+00:00,50,59,78.79404796181038,339.79143166293744,STARLINK-31008,500.66912191700777
2024-07-17 17:41:31+00:00,49,59,79.99500644969086,337.23803271556454,STARLINK-31008,500.0513606914772
2024-07-17 17:41:32+00:00,49,60,80.42006084930006,344.37261626087894,STARLINK-31008,499.53070791484754
2024-07-17 17:41:33+00:00,49,61,80.6843981920251,352.0382491089919,STARLINK-31008,499.1074684603527
2024-07-17 17:41:34+00:00,49,61,80.6843981920251,352.0382491089919,STARLINK-31008,498.7818911700925
2024-07-17 17:41:35+00:00,49,62,80.77419354838709,0.0,STARLINK-31008,498.5541681304758
2024-07-17 17:41:36+00:00,48,62,82.06451612903226,0.0,STARLINK-31008,498.42443411025647
2024-07-17 17:41:37+00:00,48,63,81.96029623502756,9.235559093165932,STARLINK-31008,498.39276616482283
2024-07-17 17:41:38+00:00,48,64,81.65544286885874,18.01469391820524,STARLINK-31008,498.4591834096229
2024-07-17 17:41:39+00:00,48,64,81.65544286885874,18.01469391820524,STARLINK-31008,498.6236469641033
2024-07-17 17:41:40+00:00,48,65,81.17071375900099,26.003345844511443,STARLINK-31008,498.88606006691595
2024-07-17 17:41:42+00:00,47,66,81.58589955085118,37.83645253416762,STARLINK-31008,499.7040603466093
2024-07-17 17:41:43+00:00,47,67,80.73817093509757,44.15332597613849,STARLINK-31008,500.25916800109957
2024-07-17 17:41:44+00:00,47,67,80.73817093509757,44.15332597613849,STARLINK-31008,500.9112675571888
2024-07-17 17:41:45+00:00,47,68,79.79726832604022,49.35940784434479,STARLINK-31008,501.6599804389879
2024-07-17 17:41:46+00:00,47,69,78.78662163670474,53.65755147716584,STARLINK-31008,502.5048743463828
2024-07-17 17:41:47+00:00,46,69,79.49971508240483,59.33811517161172,STARLINK-31008,503.44546448223684
2024-07-17 17:41:48+00:00,46,70,78.37115789158189,62.58197294253955,STARLINK-31008,504.48121491358853
2024-07-17 17:41:49+00:00,46,70,78.37115789158189,62.58197294253955,STARLINK-31008,505.6115400584712
2024-07-17 17:41:50+00:00,46,71,77.2119657906852,65.24504821803976,STARLINK-31008,506.83580628911506
