Timestamp,Y,X,Elevation,Azimuth
2024-08-11 19:49:12+00:00,23,66,60.81737577407134,172.0129806424684
2024-08-11 19:49:13+00:00,23,67,60.56176044715202,169.5404424266926
2024-08-11 19:49:14+00:00,23,67,60.56176044715202,169.5404424266926
2024-08-11 19:49:15+00:00,23,67,60.56176044715202,169.5404424266926
2024-08-11 19:49:16+00:00,23,68,60.25232439409401,167.11489794782256
2024-08-11 19:49:17+00:00,23,68,60.25232439409401,167.11489794782256
2024-08-11 19:49:18+00:00,23,69,59.890726932358355,164.74344186633311
2024-08-11 19:49:19+00:00,23,69,59.890726932358355,164.74344186633311
2024-08-11 19:49:20+00:00,23,69,59.890726932358355,164.74344186633311
2024-08-11 19:49:21+00:00,23,70,59.478821941254424,162.43211897265746
2024-08-11 19:49:22+00:00,23,70,59.478821941254424,162.43211897265746
2024-08-11 19:49:23+00:00,22,70,58.26153703757093,163.21995478155554
2024-08-11 19:49:24+00:00,22,71,57.818733999832,161.0470333024798
2024-08-11 19:49:25+00:00,22,71,57.818733999832,161.0470333024798
2024-08-11 19:49:27+00:00,22,72,57.330938240379446,158.93603729455026
2024-08-11 19:49:28+00:00,22,72,57.330938240379446,158.93603729455026
2024-08-11 19:49:29+00:00,22,72,57.330938240379446,158.93603729455026
2024-08-11 19:49:30+00:00,22,73,56.80013289396356,156.8898364854374
2024-08-11 19:49:31+00:00,22,73,56.80013289396356,156.8898364854374
2024-08-11 19:49:32+00:00,22,73,56.80013289396356,156.8898364854374
2024-08-11 19:49:33+00:00,22,74,56.22834590685104,154.91046801015125
2024-08-11 19:49:34+00:00,22,74,56.22834590685104,154.91046801015125
2024-08-11 19:49:35+00:00,22,74,56.22834590685104,154.91046801015125
2024-08-11 19:49:36+00:00,22,75,55.61762182104946,152.99920154858694
2024-08-11 19:49:37+00:00,22,75,55.61762182104946,152.99920154858694
2024-08-11 19:49:38+00:00,22,75,55.61762182104946,152.99920154858694
2024-08-11 19:49:39+00:00,22,76,54.96999710223121,151.15661577760727
2024-08-11 19:49:40+00:00,22,76,54.96999710223121,151.15661577760727
2024-08-11 19:49:42+00:00,44,44,66.71735985877268,268.1958270592906
2024-08-11 19:49:43+00:00,44,45,68.0043481735232,267.96112228451386
2024-08-11 19:49:44+00:00,43,45,67.87152826817305,264.62743422723065
2024-08-11 19:49:45+00:00,43,45,67.87152826817305,264.62743422723065
2024-08-11 19:49:46+00:00,43,46,69.14990423915967,264.1601587326703
2024-08-11 19:49:47+00:00,42,46,68.93066399064438,260.6836219402446
2024-08-11 19:49:48+00:00,42,46,68.93066399064438,260.6836219402446
2024-08-11 19:49:49+00:00,42,47,70.19333403499408,259.9383979178012
2024-08-11 19:49:50+00:00,42,47,70.19333403499408,259.9383979178012
2024-08-11 19:49:51+00:00,41,48,71.11769957047272,255.27574404343363
2024-08-11 19:49:52+00:00,41,48,71.11769957047272,255.27574404343363
2024-08-11 19:49:53+00:00,40,49,71.90474504680799,250.17098665454284
2024-08-11 19:49:54+00:00,40,49,71.90474504680799,250.17098665454284
2024-08-11 19:49:55+00:00,40,49,71.90474504680799,250.17098665454284
2024-08-11 19:49:57+00:00,38,50,71.90290495368097,241.02606180062872
2024-08-11 19:49:58+00:00,38,50,71.90290495368097,241.02606180062872
2024-08-11 19:49:59+00:00,38,51,72.99378334882563,238.7751888173962
2024-08-11 19:50:00+00:00,38,51,72.99378334882563,238.7751888173962
2024-08-11 19:50:01+00:00,38,51,72.99378334882563,238.7751888173962
2024-08-11 19:50:02+00:00,37,52,73.26418285705034,232.64329351234431
2024-08-11 19:50:03+00:00,37,52,73.26418285705034,232.64329351234431
2024-08-11 19:50:04+00:00,36,53,73.33796304330392,226.38423351314694
2024-08-11 19:50:05+00:00,35,53,72.38969178989355,223.45701170431286
2024-08-11 19:50:06+00:00,35,54,73.21253130758376,220.14450795506602
2024-08-11 19:50:07+00:00,34,54,72.17730521128362,217.59301614133125
2024-08-11 19:50:08+00:00,34,54,72.17730521128362,217.59301614133125
2024-08-11 19:50:09+00:00,34,55,72.89226887924949,214.06796155079317
2024-08-11 19:50:10+00:00,33,55,71.7836975964653,211.92474572247224
2024-08-11 19:50:12+00:00,33,56,72.38780103026804,208.2769600133822
2024-08-11 19:50:13+00:00,33,56,72.38780103026804,208.2769600133822
2024-08-11 19:50:14+00:00,32,56,71.22026021397525,206.5462138661649
2024-08-11 19:50:15+00:00,32,57,71.71436710290152,202.8601504196278
2024-08-11 19:50:16+00:00,32,57,71.71436710290152,202.8601504196278
2024-08-11 19:50:17+00:00,31,58,70.88982161794493,197.8690689268029
2024-08-11 19:50:18+00:00,31,58,70.88982161794493,197.8690689268029
2024-08-11 19:50:19+00:00,31,58,70.88982161794493,197.8690689268029
2024-08-11 19:50:20+00:00,31,59,71.1972238417008,194.08055797896048
2024-08-11 19:50:21+00:00,31,59,71.1972238417008,194.08055797896048
2024-08-11 19:50:22+00:00,31,59,71.1972238417008,194.08055797896048
2024-08-11 19:50:23+00:00,30,60,70.14128572192158,189.66671826837978
2024-08-11 19:50:24+00:00,30,60,70.14128572192158,189.66671826837978
2024-08-11 19:50:25+00:00,29,61,68.97971447039556,185.71929310622806
2024-08-11 19:50:27+00:00,29,61,68.97971447039556,185.71929310622806
2024-08-11 19:50:28+00:00,28,61,67.69168458792879,185.51586322167668
2024-08-11 19:50:29+00:00,28,62,67.72903225806452,182.20000000000005
2024-08-11 19:50:30+00:00,28,62,67.72903225806452,182.20000000000005
2024-08-11 19:50:31+00:00,27,62,66.43870967741935,182.20000000000005
